amazon-order-id,merchant-order-id,purchase-date,last-updated-date,order-status,fulfillment-channel,sales-channel,order-channel,url,ship-service-level,product-name,sku,asin,item-status,quantity,currency,item-price,item-tax,shipping-price,shipping-tax,gift-wrap-price,gift-wrap-tax,item-promotion-discount,ship-promotion-discount,ship-city,ship-state,ship-postal-code,ship-country,promotion-ids,is-business-order,purchase-order-number,price-designation,signature-confirmation-recommended
114-0441564-6867422,114-0441564-6867422,2023-04-16T16:51:37+00:00,2023-05-11T01:43:32+00:00,Shipped,Amazon,Amazon.com,,,SecondDay,"Vital Proteins Collagen Peptides Powder, Promotes Hair, Nail, Skin, Bone and Joint Health, Lemon 11 Ounce",1055675480,B0B3Q1HNQ5,Shipped,1,USD,21.59,,,,,,,,PEARLAND,TX,77584-8227,US,,FALSE,,,FALSE
114-0441564-6867422,114-0441564-6867422,2023-04-16T16:51:37+00:00,2023-05-11T01:43:32+00:00,Shipped,Amazon,Amazon.com,,,SecondDay,"Vital Proteins Collagen Peptides Powder, Promotes Hair, Nail, Skin, Bone and Joint Health, Lemon 11 Ounce",1055675480,B0B3Q1HNQ5,Shipped,2,USD,43.18,,,,,,,,PEARLAND,TX,77584-8227,US,,FALSE,,,FALSE
111-7114098-4871409,111-7114098-4871409,2023-04-16T16:41:36+00:00,2023-04-20T23:26:20+00:00,Shipped,Amazon,Amazon.com,,,SecondDay,"Vital Proteins Collagen Peptides Powder, Promotes Hair, Nail, Skin, Bone and Joint Health, Lemon 11 Ounce",1055675480,B0B3Q1HNQ5,Shipped,1,USD,21.59,0.16,,,,,,,BARTLETT,IL,60103-2986,US,,FALSE,,,FALSE
114-8498528-8417835,114-8498528-8417835,2023-04-16T16:39:51+00:00,2023-05-05T10:05:13+00:00,Shipped,Amazon,Amazon.com,,,Standard,"Vital Proteins Collagen Peptides Powder, Promotes Hair, Nail, Skin, Bone and Joint Health, Lemon 11 Ounce",1055675480,B0B3Q1HNQ5,Shipped,1,USD,21.59,1.19,7.03,,,,,7.03,Madison,WI,53711-1215,US,US Core Free Shipping Promotion A3JU1FCINF5SD0,FALSE,,,FALSE
114-8796642-7100211,114-8796642-7100211,2023-04-16T16:39:12+00:00,2023-04-19T11:23:06+00:00,Shipped,Amazon,Amazon.com,,,SecondDay,"Vital Proteins Collagen Peptides Powder, Promotes Hair, Nail, Skin, Bone and Joint Health, Lemon 11 Ounce",1055675480,B0B3Q1HNQ5,Shipped,1,USD,21.59,2,,,,,,,CORDOVA,TN,38018-7466,US,,FALSE,,,FALSE
114-1641913-9585825,114-1641913-9585825,2023-04-16T16:32:25+00:00,2023-04-22T14:55:16+00:00,Shipped,Amazon,Amazon.com,,,SecondDay,"Vital Proteins Collagen Peptides Powder, Promotes Hair, Nail, Skin, Bone and Joint Health, Lemon 11 Ounce",1055675480,B0B3Q1HNQ5,Shipped,1,USD,21.59,1.19,,,,,,,GREEN BAY,WI,54313-5932,US,,FALSE,,,FALSE
111-9637960-9746664,111-9637960-9746664,2023-04-16T16:30:55+00:00,2023-04-21T23:29:57+00:00,Shipped,Amazon,Amazon.com,,,SecondDay,"Vital Proteins Collagen Peptides Powder, Promotes Hair, Nail, Skin, Bone and Joint Health, Lemon 11 Ounce",1055675480,B0B3Q1HNQ5,Shipped,1,USD,21.59,,,,,,,,FORNEY,TX,75126-7447,US,,FALSE,,,FALSE
112-0364387-4717858,112-0364387-4717858,2023-04-16T16:30:53+00:00,2023-04-19T18:15:13+00:00,Shipped,Amazon,Amazon.com,,,SecondDay,"Vital Proteins Collagen Peptides Powder, Promotes Hair, Nail, Skin, Bone and Joint Health, Lemon 11 Ounce",1055675480,B0B3Q1HNQ5,Shipped,1,USD,21.59,,,,,,,,WINOOSKI,VT,05404-1588,US,,FALSE,,,FALSE
112-3349912-9888233,112-3349912-9888233,2023-04-16T16:25:07+00:00,2023-04-19T18:29:48+00:00,Shipped,Amazon,Amazon.com,,,SecondDay,"Vital Proteins Collagen Peptides Powder, Promotes Hair, Nail, Skin, Bone and Joint Health, Lemon 11 Ounce",1055675480,B0B3Q1HNQ5,Shipped,1,USD,21.59,,,,,,,,Miami,FL,33196-1616,US,,FALSE,,,FALSE
111-0603962-0080220,111-0603962-0080220,2023-04-16T16:22:02+00:00,2023-04-17T00:00:55+00:00,Shipped,Amazon,Amazon.com,,,Expedited,"Vital Proteins Collagen Peptides Powder, Promotes Hair, Nail, Skin, Bone and Joint Health, Lemon 11 Ounce",1055675480,B0B3Q1HNQ5,Shipped,1,USD,21.59,1.62,1.5,,,,,1.5,POWELL,OH,43065-9026,US,,FALSE,,,FALSE
113-3757679-6323447,113-3757679-6323447,2023-04-16T16:18:18+00:00,2023-04-30T13:34:14+00:00,Cancelled,Amazon,Amazon.com,,,SecondDay,"Vital Proteins Collagen Peptides Powder, Promotes Hair, Nail, Skin, Bone and Joint Health, Lemon 11 Ounce",1055675480,B0B3Q1HNQ5,Cancelled,0,,,,,,,,,,SEALY,TX,77474-3006,US,,FALSE,,,FALSE
112-7544455-8414623,112-7544455-8414623,2023-04-16T16:14:22+00:00,2023-04-23T05:17:19+00:00,Shipped,Amazon,Amazon.com,,,Standard,"Vital Proteins Collagen Peptides Powder, Promotes Hair, Nail, Skin, Bone and Joint Health, Lemon 11 Ounce",1055675480,B0B3Q1HNQ5,Shipped,1,USD,21.59,1.19,,,,,,,WISCONSIN RAPIDS,WI,54494-5858,US,,FALSE,,,FALSE
114-2807618-4254630,114-2807618-4254630,2023-04-16T16:06:49+00:00,2023-04-27T01:27:59+00:00,Shipped,Amazon,Amazon.com,,,SecondDay,"Vital Proteins Collagen Peptides Powder, Promotes Hair, Nail, Skin, Bone and Joint Health, Lemon 11 Ounce",1055675480,B0B3Q1HNQ5,Shipped,1,USD,21.59,,,,,,,,NORTH HAVEN,CT,06473-2946,US,,FALSE,,,FALSE
111-4129474-9756215,111-4129474-9756215,2023-04-16T15:51:50+00:00,2023-04-25T20:31:46+00:00,Shipped,Amazon,Amazon.com,,,Standard,"Vital Proteins Collagen Peptides Powder, Promotes Hair, Nail, Skin, Bone and Joint Health, Lemon 11 Ounce",1055675480,B0B3Q1HNQ5,Shipped,1,USD,21.59,1.51,,,,,,,Riverside,Rhode Island,2915,US,,FALSE,,,FALSE
