amazon-order-id,merchant-order-id,purchase-date,last-updated-date,order-status,fulfillment-channel,sales-channel,order-channel,url,ship-service-level,product-name,sku,asin,item-status,quantity,currency,item-price,item-tax,shipping-price,shipping-tax,gift-wrap-price,gift-wrap-tax,item-promotion-discount,ship-promotion-discount,ship-city,ship-state,ship-postal-code,ship-country,promotion-ids,is-business-order,purchase-order-number,price-designation,signature-confirmation-recommended
111-7188548-0906638,111-7188548-0906638,2023-02-14T20:30:34+00:00,2023-02-15T05:33:27+00:00,Shipped,Amazon,Amazon.com,,,Expedited,"Werther's Original Hard Caramel Candy, 12 Oz Bag",BE-ZU5Y-WJQD,B087W3Q5DL,Shipped,1,USD,8.64,0.6,,,,,,,INDIANAPOLIS,IN,46290-1090,US,,FALSE,,,FALSE
111-2800312-8705869,111-2800312-8705869,2023-02-14T19:59:29+00:00,2023-03-06T20:18:01+00:00,Shipped,Amazon,Amazon.com,,,SecondDay,"Vital Proteins, Unflavored Collagen Peptides, 20 Ounce",1055675514,B07H85ZDLG,Shipped,1,USD,36.91,2.63,,,,,,,LAKEVILLE,MN,55044-9153,US,,FALSE,,,FALSE
111-0099303-0587411,111-0099303-0587411,2023-02-14T19:56:03+00:00,2023-02-16T09:54:58+00:00,Shipped,Amazon,Amazon.com,,,SecondDay,"Vital Proteins, Unflavored Collagen Peptides, 20 Ounce",1055675514,B07H85ZDLG,Shipped,1,USD,36.91,1.96,,,,,,,Esmont,Virginia,22937,US,,FALSE,,,FALSE
112-5337404-7793806,112-5337404-7793806,2023-02-14T19:52:41+00:00,2023-02-17T08:49:48+00:00,Shipped,Amazon,Amazon.com,,,SecondDay,"Vital Proteins, Unflavored Collagen Peptides, 20 Ounce",1055675514,B07H85ZDLG,Shipped,1,USD,36.91,,,,,,,,RIVERVALE,NJ,07675-6633,US,,FALSE,,,FALSE
111-6908761-3504252,111-6908761-3504252,2023-02-14T19:50:02+00:00,2023-02-18T10:36:41+00:00,Shipped,Amazon,Amazon.com,,,SecondDay,"Vital Proteins, Unflavored Collagen Peptides, 20 Ounce",1055675514,B07H85ZDLG,Shipped,1,USD,36.91,,,,,,,,TAMPA,FLORIDA,33610-8074,US,,FALSE,,,FALSE
112-0521046-2327421,112-0521046-2327421,2023-02-14T19:47:47+00:00,2023-02-16T17:56:35+00:00,Shipped,Amazon,Amazon.com,,,SecondDay,"Vital Proteins, Unflavored Collagen Peptides, 20 Ounce",1055675514,B07H85ZDLG,Shipped,1,USD,36.91,3.17,,,,,,,Tucson,AZ,85743-5025,US,,FALSE,,,FALSE
111-2261866-7983409,111-2261866-7983409,2023-02-14T15:09:10+00:00,2023-02-14T22:10:28+00:00,Shipped,Amazon,Amazon.com,,,Expedited,"Werther's Original Hard Caramel Candy, 12 Oz Bag",BE-ZU5Y-WJQD,B087W3Q5DL,Shipped,2,USD,17.28,1.44,,,,,,,HARTSDALE,NY,10530-2928,US,,FALSE,,,FALSE
111-5282950-2014624,111-5282950-2014624,2023-02-14T13:43:09+00:00,2023-02-15T14:51:35+00:00,Shipped,Amazon,Amazon.com,,,SecondDay,"Vital Proteins, Unflavored Collagen Peptides, 20 Ounce",1055675514,B07H85ZDLG,Shipped,1,USD,35.22,3.43,,,,,,,SPRING HILL,TN,37174-8577,US,,FALSE,,,FALSE
113-3826066-2685016,113-3826066-2685016,2023-02-14T12:29:52+00:00,2023-02-16T16:26:56+00:00,Shipped,Amazon,Amazon.com,,,Expedited,"Werther's Original Hard Caramel Candy, 12 Oz Bag",BE-ZU5Y-WJQD,B087W3Q5DL,Shipped,4,USD,34.56,2.28,,,,,,,Jackson,NJ,08527-3151,US,,FALSE,,,FALSE
113-6459146-0824223,113-6459146-0824223,2023-02-14T12:05:07+00:00,2023-02-17T23:52:55+00:00,Shipped,Amazon,Amazon.com,,,SecondDay,"Vital Proteins, Unflavored Collagen Peptides, 20 Ounce",1055675514,B07H85ZDLG,Shipped,1,USD,35.22,,,,,,,,SARASOTA,FL,34243-3248,US,,FALSE,,,FALSE
